rid;time;value
59522618;2017-04-30 19:15:00;5
59522956;2017-04-30 19:20:00;2
59523138;2017-04-30 19:25:00;1
59523309;2017-04-30 19:30:00;4
0;2017-04-30 19:35:00;0
59523790;2017-04-30 19:40:00;2
59523966;2017-04-30 19:45:00;2
0;2017-04-30 19:50:00;0
59524468;2017-04-30 19:55:00;1
59524730;2017-04-30 20:00:00;3
59525006;2017-04-30 20:05:00;2
0;2017-04-30 20:10:00;0
59525553;2017-04-30 20:15:00;3
59525898;2017-04-30 20:20:00;4
59526295;2017-04-30 20:25:00;1
59526566;2017-04-30 20:30:00;1
59526877;2017-04-30 20:35:00;3
59527039;2017-04-30 20:40:00;4
59527299;2017-04-30 20:45:00;6
59527718;2017-04-30 20:50:00;2
59528197;2017-04-30 20:55:00;1
59528549;2017-04-30 21:00:00;2
59529023;2017-04-30 21:05:00;3
59529312;2017-04-30 21:10:00;3
59529644;2017-04-30 21:15:00;4
0;2017-04-30 21:20:00;0
59530329;2017-04-30 21:25:00;6
59530701;2017-04-30 21:30:00;3
59531140;2017-04-30 21:35:00;1
59531288;2017-04-30 21:40:00;7
59531674;2017-04-30 21:45:00;2
0;2017-04-30 21:50:00;0
59532311;2017-04-30 21:55:00;2
59532576;2017-04-30 22:00:00;3
0;2017-04-30 22:05:00;0
59533384;2017-04-30 22:10:00;2
59533859;2017-04-30 22:15:00;3
59534040;2017-04-30 22:20:00;4
59534615;2017-04-30 22:25:00;1
59534808;2017-04-30 22:30:00;2
0;2017-04-30 22:35:00;0
59535449;2017-04-30 22:40:00;3
59535743;2017-04-30 22:45:00;3
59535998;2017-04-30 22:50:00;4
59536423;2017-04-30 22:55:00;3
59536780;2017-04-30 23:00:00;2
59537200;2017-04-30 23:05:00;5
59537525;2017-04-30 23:10:00;7
59537992;2017-04-30 23:15:00;4
59538234;2017-04-30 23:20:00;9
59538699;2017-04-30 23:25:00;13
59539157;2017-04-30 23:30:00;16
59539476;2017-04-30 23:35:00;7
59539982;2017-04-30 23:40:00;5
59540188;2017-04-30 23:45:00;13
59540568;2017-04-30 23:50:00;14
59541167;2017-04-30 23:55:00;4
59541456;2017-05-01 00:00:00;9
59541950;2017-05-01 00:05:00;7
59542926;2017-05-01 00:10:00;11
59543371;2017-05-01 00:15:00;3
0;2017-05-01 00:20:00;0
0;2017-05-01 00:25:00;0
0;2017-05-01 00:30:00;0
59545373;2017-05-01 00:35:00;1
59545613;2017-05-01 00:40:00;1
0;2017-05-01 00:45:00;0
0;2017-05-01 00:50:00;0
59546636;2017-05-01 00:55:00;5
0;2017-05-01 01:00:00;0
59547596;2017-05-01 01:05:00;2
0;2017-05-01 01:10:00;0
59548245;2017-05-01 01:15:00;6
59548800;2017-05-01 01:20:00;2
59549093;2017-05-01 01:25:00;4
59549383;2017-05-01 01:30:00;2
0;2017-05-01 01:35:00;0
59549876;2017-05-01 01:40:00;2
59550210;2017-05-01 01:45:00;1
0;2017-05-01 01:50:00;0
0;2017-05-01 01:55:00;0
0;2017-05-01 02:00:00;0
0;2017-05-01 02:05:00;0
59551662;2017-05-01 02:10:00;1
59552149;2017-05-01 02:15:00;1
0;2017-05-01 02:20:00;0
59552592;2017-05-01 02:25:00;3
0;2017-05-01 02:30:00;0
0;2017-05-01 02:35:00;0
59553423;2017-05-01 02:40:00;1
0;2017-05-01 02:45:00;0
59553682;2017-05-01 02:50:00;2
0;2017-05-01 02:55:00;0
59554466;2017-05-01 03:00:00;2
0;2017-05-01 03:05:00;0
0;2017-05-01 03:10:00;0
59555625;2017-05-01 03:15:00;1
59555707;2017-05-01 03:20:00;2
0;2017-05-01 03:25:00;0
0;2017-05-01 03:30:00;0
0;2017-05-01 03:35:00;0
0;2017-05-01 03:40:00;0
0;2017-05-01 03:45:00;0
0;2017-05-01 03:50:00;0
0;2017-05-01 03:55:00;0
0;2017-05-01 04:00:00;0
0;2017-05-01 04:05:00;0
0;2017-05-01 04:10:00;0
0;2017-05-01 04:15:00;0
0;2017-05-01 04:20:00;0
0;2017-05-01 04:25:00;0
0;2017-05-01 04:30:00;0
59557989;2017-05-01 04:35:00;1
0;2017-05-01 04:40:00;0
0;2017-05-01 04:45:00;0
0;2017-05-01 04:50:00;0
0;2017-05-01 04:55:00;0
0;2017-05-01 05:00:00;0
0;2017-05-01 05:05:00;0
0;2017-05-01 05:10:00;0
0;2017-05-01 05:15:00;0
0;2017-05-01 05:20:00;0
0;2017-05-01 05:25:00;0
0;2017-05-01 05:30:00;0
59559621;2017-05-01 05:35:00;1
0;2017-05-01 05:40:00;0
0;2017-05-01 05:45:00;0
0;2017-05-01 05:50:00;0
0;2017-05-01 05:55:00;0
0;2017-05-01 06:00:00;0
0;2017-05-01 06:05:00;0
0;2017-05-01 06:10:00;0
0;2017-05-01 06:15:00;0
0;2017-05-01 06:20:00;0
0;2017-05-01 06:25:00;0
0;2017-05-01 06:30:00;0
0;2017-05-01 06:35:00;0
0;2017-05-01 06:40:00;0
0;2017-05-01 06:45:00;0
0;2017-05-01 06:50:00;0
0;2017-05-01 06:55:00;0
0;2017-05-01 07:00:00;0
0;2017-05-01 07:05:00;0
0;2017-05-01 07:10:00;0
0;2017-05-01 07:15:00;0
0;2017-05-01 07:20:00;0
0;2017-05-01 07:25:00;0
0;2017-05-01 07:30:00;0
0;2017-05-01 07:35:00;0
0;2017-05-01 07:40:00;0
0;2017-05-01 07:45:00;0
0;2017-05-01 07:50:00;0
0;2017-05-01 07:55:00;0
0;2017-05-01 08:00:00;0
0;2017-05-01 08:05:00;0
0;2017-05-01 08:10:00;0
0;2017-05-01 08:15:00;0
0;2017-05-01 08:20:00;0
0;2017-05-01 08:25:00;0
0;2017-05-01 08:30:00;0
0;2017-05-01 08:35:00;0
0;2017-05-01 08:40:00;0
0;2017-05-01 08:45:00;0
0;2017-05-01 08:50:00;0
0;2017-05-01 08:55:00;0
0;2017-05-01 09:00:00;0
59564036;2017-05-01 09:05:00;2
0;2017-05-01 09:10:00;0
0;2017-05-01 09:15:00;0
0;2017-05-01 09:20:00;0
0;2017-05-01 09:25:00;0
59564685;2017-05-01 09:30:00;4
0;2017-05-01 09:35:00;0
59565186;2017-05-01 09:40:00;1
59565292;2017-05-01 09:45:00;1
59565574;2017-05-01 09:50:00;2
59565688;2017-05-01 09:55:00;1
59565789;2017-05-01 10:00:00;1
59565955;2017-05-01 10:05:00;1
0;2017-05-01 10:10:00;0
59566147;2017-05-01 10:15:00;1
0;2017-05-01 10:20:00;0
59566478;2017-05-01 10:25:00;1
0;2017-05-01 10:30:00;0
0;2017-05-01 10:35:00;0
0;2017-05-01 10:40:00;0
59567075;2017-05-01 10:45:00;2
59567206;2017-05-01 10:50:00;1
59567304;2017-05-01 10:55:00;1
59567579;2017-05-01 11:00:00;1
0;2017-05-01 11:05:00;0
0;2017-05-01 11:10:00;0
59568073;2017-05-01 11:15:00;1
59568294;2017-05-01 11:20:00;2
59568476;2017-05-01 11:25:00;2
59568635;2017-05-01 11:30:00;4
59568813;2017-05-01 11:35:00;2
59569027;2017-05-01 11:40:00;4
59569154;2017-05-01 11:45:00;6
59569337;2017-05-01 11:50:00;5
59569672;2017-05-01 11:55:00;5
59569929;2017-05-01 12:00:00;5
59570170;2017-05-01 12:05:00;4
59570386;2017-05-01 12:10:00;7
59570759;2017-05-01 12:15:00;1
59570843;2017-05-01 12:20:00;2
59571019;2017-05-01 12:25:00;2
59571191;2017-05-01 12:30:00;4
59571475;2017-05-01 12:35:00;4
59571638;2017-05-01 12:40:00;1
0;2017-05-01 12:45:00;0
0;2017-05-01 12:50:00;0
59572402;2017-05-01 12:55:00;1
59572618;2017-05-01 13:00:00;4
59572753;2017-05-01 13:05:00;3
59573104;2017-05-01 13:10:00;1
59573242;2017-05-01 13:15:00;2
0;2017-05-01 13:20:00;0
0;2017-05-01 13:25:00;0
59574078;2017-05-01 13:30:00;2
0;2017-05-01 13:35:00;0
59574609;2017-05-01 13:40:00;1
59574663;2017-05-01 13:45:00;3
59574894;2017-05-01 13:50:00;5
59575194;2017-05-01 13:55:00;3
0;2017-05-01 14:00:00;0
59575729;2017-05-01 14:05:00;1
59575986;2017-05-01 14:10:00;2
0;2017-05-01 14:15:00;0
59576385;2017-05-01 14:20:00;1
59576546;2017-05-01 14:25:00;3
59576869;2017-05-01 14:30:00;1
59577075;2017-05-01 14:35:00;1
59577324;2017-05-01 14:40:00;3
0;2017-05-01 14:45:00;0
59577775;2017-05-01 14:50:00;1
59578025;2017-05-01 14:55:00;3
0;2017-05-01 15:00:00;0
59578625;2017-05-01 15:05:00;3
0;2017-05-01 15:10:00;0
0;2017-05-01 15:15:00;0
0;2017-05-01 15:20:00;0
0;2017-05-01 15:25:00;0
59579997;2017-05-01 15:30:00;3
59580336;2017-05-01 15:35:00;2
59580578;2017-05-01 15:40:00;2
59580912;2017-05-01 15:45:00;2
59581067;2017-05-01 15:50:00;3
59581449;2017-05-01 15:55:00;3
59581634;2017-05-01 16:00:00;3
59581929;2017-05-01 16:05:00;1
59582166;2017-05-01 16:10:00;7
59582647;2017-05-01 16:15:00;3
59582763;2017-05-01 16:20:00;6
0;2017-05-01 16:25:00;0
59583402;2017-05-01 16:30:00;3
59583553;2017-05-01 16:35:00;1
59583838;2017-05-01 16:40:00;2
59583950;2017-05-01 16:45:00;1
59584322;2017-05-01 16:50:00;3
59584492;2017-05-01 16:55:00;2
59584710;2017-05-01 17:00:00;3
59585053;2017-05-01 17:05:00;1
59585144;2017-05-01 17:10:00;4
59585503;2017-05-01 17:15:00;2
59585768;2017-05-01 17:20:00;2
59586085;2017-05-01 17:25:00;1
59586272;2017-05-01 17:30:00;1
0;2017-05-01 17:35:00;0
59586683;2017-05-01 17:40:00;2
0;2017-05-01 17:45:00;0
59587295;2017-05-01 17:50:00;1
59587429;2017-05-01 17:55:00;4
59587685;2017-05-01 18:00:00;1
59587970;2017-05-01 18:05:00;1
59588271;2017-05-01 18:10:00;2
59588591;2017-05-01 18:15:00;4
59589086;2017-05-01 18:20:00;1
59589247;2017-05-01 18:25:00;1
59589668;2017-05-01 18:30:00;1
59589851;2017-05-01 18:35:00;4
0;2017-05-01 18:40:00;0
59590431;2017-05-01 18:45:00;1
59590727;2017-05-01 18:50:00;1
59591080;2017-05-01 18:55:00;6
0;2017-05-01 19:00:00;0
59591555;2017-05-01 19:05:00;3
0;2017-05-01 19:10:00;0
59592208;2017-05-01 19:15:00;2
59592503;2017-05-01 19:20:00;2
59592678;2017-05-01 19:25:00;8
59592988;2017-05-01 19:30:00;1
59593309;2017-05-01 19:35:00;2
0;2017-05-01 19:40:00;0
59594012;2017-05-01 19:45:00;3
0;2017-05-01 19:50:00;0
59594451;2017-05-01 19:55:00;2
59594702;2017-05-01 20:00:00;5
59595063;2017-05-01 20:05:00;4
59595351;2017-05-01 20:10:00;1
59595728;2017-05-01 20:15:00;1
59595986;2017-05-01 20:20:00;3
0;2017-05-01 20:25:00;0
0;2017-05-01 20:30:00;0
59596802;2017-05-01 20:35:00;2
59596994;2017-05-01 20:40:00;1
59597337;2017-05-01 20:45:00;2
59597831;2017-05-01 20:50:00;2
59598027;2017-05-01 20:55:00;1
59598562;2017-05-01 21:00:00;4
59599039;2017-05-01 21:05:00;1
59599130;2017-05-01 21:10:00;6
59599523;2017-05-01 21:15:00;1
59599965;2017-05-01 21:20:00;2
0;2017-05-01 21:25:00;0
59600841;2017-05-01 21:30:00;3
59601237;2017-05-01 21:35:00;4
59601509;2017-05-01 21:40:00;1
59601782;2017-05-01 21:45:00;3
59602290;2017-05-01 21:50:00;2
0;2017-05-01 21:55:00;0
59603012;2017-05-01 22:00:00;4
0;2017-05-01 22:05:00;0
59603659;2017-05-01 22:10:00;3
59604180;2017-05-01 22:15:00;1
59604242;2017-05-01 22:20:00;4
59604637;2017-05-01 22:25:00;3
0;2017-05-01 22:30:00;0
59605306;2017-05-01 22:35:00;3
59605559;2017-05-01 22:40:00;1
59605815;2017-05-01 22:45:00;2
0;2017-05-01 22:50:00;0
0;2017-05-01 22:55:00;0
59606806;2017-05-01 23:00:00;1
59607231;2017-05-01 23:05:00;1
59607419;2017-05-01 23:10:00;2
59607829;2017-05-01 23:15:00;3
59607987;2017-05-01 23:20:00;3
59608320;2017-05-01 23:25:00;1
59608580;2017-05-01 23:30:00;6
59608858;2017-05-01 23:35:00;3
59609191;2017-05-01 23:40:00;6
59609525;2017-05-01 23:45:00;2
59609784;2017-05-01 23:50:00;5
59610088;2017-05-01 23:55:00;1
59610421;2017-05-02 00:00:00;5
59610958;2017-05-02 00:05:00;2
59611217;2017-05-02 00:10:00;2
59611330;2017-05-02 00:15:00;6
59611640;2017-05-02 00:20:00;5
59612093;2017-05-02 00:25:00;2
59612379;2017-05-02 00:30:00;6
59612513;2017-05-02 00:35:00;8
59612869;2017-05-02 00:40:00;6
59613214;2017-05-02 00:45:00;3
59613419;2017-05-02 00:50:00;5
59613703;2017-05-02 00:55:00;5
59613895;2017-05-02 01:00:00;6
59614232;2017-05-02 01:05:00;2
59614586;2017-05-02 01:10:00;3
59614647;2017-05-02 01:15:00;8
59614896;2017-05-02 01:20:00;8
59615147;2017-05-02 01:25:00;8
59615436;2017-05-02 01:30:00;1
59615662;2017-05-02 01:35:00;8
59615784;2017-05-02 01:40:00;7
59615971;2017-05-02 01:45:00;9
59616211;2017-05-02 01:50:00;6
59616370;2017-05-02 01:55:00;7
59616637;2017-05-02 02:00:00;3
59616872;2017-05-02 02:05:00;4
59616993;2017-05-02 02:10:00;12
59617187;2017-05-02 02:15:00;5
59617333;2017-05-02 02:20:00;6
59617519;2017-05-02 02:25:00;3
59617671;2017-05-02 02:30:00;9
59617824;2017-05-02 02:35:00;6
59618101;2017-05-02 02:40:00;1
59618121;2017-05-02 02:45:00;3
59618334;2017-05-02 02:50:00;1
59618414;2017-05-02 02:55:00;4
59618694;2017-05-02 03:00:00;3
59618984;2017-05-02 03:05:00;7
59619619;2017-05-02 03:10:00;4
59620173;2017-05-02 03:15:00;2
59620267;2017-05-02 03:20:00;6
59620443;2017-05-02 03:25:00;2
59620570;2017-05-02 03:30:00;5
59620712;2017-05-02 03:35:00;5
59620825;2017-05-02 03:40:00;1
59621033;2017-05-02 03:45:00;1
59621103;2017-05-02 03:50:00;2
59621196;2017-05-02 03:55:00;4
59621424;2017-05-02 04:00:00;3
59621517;2017-05-02 04:05:00;2
59621619;2017-05-02 04:10:00;1
59621809;2017-05-02 04:15:00;2
59621886;2017-05-02 04:20:00;1
0;2017-05-02 04:25:00;0
59622062;2017-05-02 04:30:00;6
0;2017-05-02 04:35:00;0
59622257;2017-05-02 04:40:00;3
59622444;2017-05-02 04:45:00;1
59622604;2017-05-02 04:50:00;1
59622695;2017-05-02 04:55:00;1
59622781;2017-05-02 05:00:00;2
0;2017-05-02 05:05:00;0
0;2017-05-02 05:10:00;0
59623103;2017-05-02 05:15:00;1
0;2017-05-02 05:20:00;0
59623321;2017-05-02 05:25:00;3
0;2017-05-02 05:30:00;0
59623528;2017-05-02 05:35:00;8
59623698;2017-05-02 05:40:00;1
0;2017-05-02 05:45:00;0
59623897;2017-05-02 05:50:00;1
59623993;2017-05-02 05:55:00;1
59624219;2017-05-02 06:00:00;2
59624254;2017-05-02 06:05:00;4
59624465;2017-05-02 06:10:00;4
59624571;2017-05-02 06:15:00;2
0;2017-05-02 06:20:00;0
0;2017-05-02 06:25:00;0
59624857;2017-05-02 06:30:00;6
59625023;2017-05-02 06:35:00;1
59625409;2017-05-02 06:40:00;6
59625433;2017-05-02 06:45:00;2
0;2017-05-02 06:50:00;0
0;2017-05-02 06:55:00;0
0;2017-05-02 07:00:00;0
0;2017-05-02 07:05:00;0
0;2017-05-02 07:10:00;0
0;2017-05-02 07:15:00;0
59626454;2017-05-02 07:20:00;1
0;2017-05-02 07:25:00;0
0;2017-05-02 07:30:00;0
0;2017-05-02 07:35:00;0
59627146;2017-05-02 07:40:00;4
0;2017-05-02 07:45:00;0
59627405;2017-05-02 07:50:00;6
59627818;2017-05-02 07:55:00;1
59627925;2017-05-02 08:00:00;5
59628110;2017-05-02 08:05:00;3
59628477;2017-05-02 08:10:00;2
59628679;2017-05-02 08:15:00;2
59629017;2017-05-02 08:20:00;2
59629273;2017-05-02 08:25:00;6
59629500;2017-05-02 08:30:00;10
59629764;2017-05-02 08:35:00;10
59630212;2017-05-02 08:40:00;7
59630428;2017-05-02 08:45:00;34
59630939;2017-05-02 08:50:00;41
59631729;2017-05-02 08:55:00;131
59632853;2017-05-02 09:00:00;126
59633944;2017-05-02 09:05:00;48
59634617;2017-05-02 09:10:00;35
59635164;2017-05-02 09:15:00;19
59635647;2017-05-02 09:20:00;13
59636120;2017-05-02 09:25:00;14
59636547;2017-05-02 09:30:00;7
59637022;2017-05-02 09:35:00;5
59637323;2017-05-02 09:40:00;5
59637689;2017-05-02 09:45:00;9
59638232;2017-05-02 09:50:00;5
59638532;2017-05-02 09:55:00;12
59639048;2017-05-02 10:00:00;9
59639476;2017-05-02 10:05:00;5
59639841;2017-05-02 10:10:00;5
59640168;2017-05-02 10:15:00;10
59640668;2017-05-02 10:20:00;7
59641070;2017-05-02 10:25:00;23
59641921;2017-05-02 10:30:00;50
59642835;2017-05-02 10:35:00;65
59643755;2017-05-02 10:40:00;89
59644684;2017-05-02 10:45:00;88
59645485;2017-05-02 10:50:00;49
59646179;2017-05-02 10:55:00;20
59646619;2017-05-02 11:00:00;24
59647144;2017-05-02 11:05:00;19
59647675;2017-05-02 11:10:00;7
59648050;2017-05-02 11:15:00;15
59648636;2017-05-02 11:20:00;9
59648996;2017-05-02 11:25:00;14
59649429;2017-05-02 11:30:00;10
59649750;2017-05-02 11:35:00;4
59650262;2017-05-02 11:40:00;9
59650689;2017-05-02 11:45:00;9
59651135;2017-05-02 11:50:00;11
59651555;2017-05-02 11:55:00;11
59652158;2017-05-02 12:00:00;13
59652722;2017-05-02 12:05:00;22
59653408;2017-05-02 12:10:00;67
59654601;2017-05-02 12:15:00;131
59656020;2017-05-02 12:20:00;93
59657063;2017-05-02 12:25:00;40
59657716;2017-05-02 12:30:00;14
59658204;2017-05-02 12:35:00;20
59658603;2017-05-02 12:40:00;8
59658982;2017-05-02 12:45:00;9
59659360;2017-05-02 12:50:00;8
59659853;2017-05-02 12:55:00;14
59660293;2017-05-02 13:00:00;10
59660895;2017-05-02 13:05:00;6
59661509;2017-05-02 13:10:00;10
59662070;2017-05-02 13:15:00;8
59662434;2017-05-02 13:20:00;7
59662997;2017-05-02 13:25:00;5
59663652;2017-05-02 13:30:00;8
59663954;2017-05-02 13:35:00;10
59664755;2017-05-02 13:40:00;11
59665324;2017-05-02 13:45:00;33
59666778;2017-05-02 13:50:00;80
59668532;2017-05-02 13:55:00;118
59669851;2017-05-02 14:00:00;39
59670603;2017-05-02 14:05:00;26
59671250;2017-05-02 14:10:00;10
59671950;2017-05-02 14:15:00;11
59672298;2017-05-02 14:20:00;9
59672849;2017-05-02 14:25:00;8
59673262;2017-05-02 14:30:00;12
59673652;2017-05-02 14:35:00;10
59674210;2017-05-02 14:40:00;13
59674802;2017-05-02 14:45:00;15
59675349;2017-05-02 14:50:00;12
59675931;2017-05-02 14:55:00;13
59676586;2017-05-02 15:00:00;11
59677156;2017-05-02 15:05:00;14
59677761;2017-05-02 15:10:00;7
59678340;2017-05-02 15:15:00;16
59679111;2017-05-02 15:20:00;45
59680506;2017-05-02 15:25:00;76
59681940;2017-05-02 15:30:00;37
59682981;2017-05-02 15:35:00;17
59683692;2017-05-02 15:40:00;12
59684284;2017-05-02 15:45:00;4
59684878;2017-05-02 15:50:00;5
59685347;2017-05-02 15:55:00;10
59685969;2017-05-02 16:00:00;1
59686438;2017-05-02 16:05:00;6
59687013;2017-05-02 16:10:00;5
59687428;2017-05-02 16:15:00;10
59687919;2017-05-02 16:20:00;4
59688702;2017-05-02 16:25:00;8
59689187;2017-05-02 16:30:00;4
59689632;2017-05-02 16:35:00;7
59690245;2017-05-02 16:40:00;7
59691143;2017-05-02 16:45:00;5
59691643;2017-05-02 16:50:00;14
59692420;2017-05-02 16:55:00;17
59693437;2017-05-02 17:00:00;32
59694604;2017-05-02 17:05:00;23
59695415;2017-05-02 17:10:00;13
59696254;2017-05-02 17:15:00;3
59696959;2017-05-02 17:20:00;6
59697433;2017-05-02 17:25:00;3
59697792;2017-05-02 17:30:00;7
59698591;2017-05-02 17:35:00;2
59698756;2017-05-02 17:40:00;4
59699430;2017-05-02 17:45:00;5
59699606;2017-05-02 17:50:00;7
59700184;2017-05-02 17:55:00;5
59701140;2017-05-02 18:00:00;2
59701577;2017-05-02 18:05:00;2
59701913;2017-05-02 18:10:00;4
59702709;2017-05-02 18:15:00;3
59703096;2017-05-02 18:20:00;6
59703647;2017-05-02 18:25:00;14
59704224;2017-05-02 18:30:00;7
59704700;2017-05-02 18:35:00;5
0;2017-05-02 18:40:00;0
59706096;2017-05-02 18:45:00;4
59706867;2017-05-02 18:50:00;1
59707027;2017-05-02 18:55:00;5
59707395;2017-05-02 19:00:00;2
59707697;2017-05-02 19:05:00;8
59708087;2017-05-02 19:10:00;5
59708610;2017-05-02 19:15:00;3
59708943;2017-05-02 19:20:00;3
59709536;2017-05-02 19:25:00;3
59709811;2017-05-02 19:30:00;6
59710103;2017-05-02 19:35:00;3
59710556;2017-05-02 19:40:00;1
59710744;2017-05-02 19:45:00;9
59711290;2017-05-02 19:50:00;7
59711838;2017-05-02 19:55:00;2
59712532;2017-05-02 20:00:00;2
59712613;2017-05-02 20:05:00;7
59713108;2017-05-02 20:10:00;1
59713503;2017-05-02 20:15:00;9
59714183;2017-05-02 20:20:00;4
0;2017-05-02 20:25:00;0
59715157;2017-05-02 20:30:00;4
59715876;2017-05-02 20:35:00;2
59716171;2017-05-02 20:40:00;5
0;2017-05-02 20:45:00;0
59717044;2017-05-02 20:50:00;5
59717475;2017-05-02 20:55:00;5
59718017;2017-05-02 21:00:00;2
59718473;2017-05-02 21:05:00;3
59718986;2017-05-02 21:10:00;4
59719558;2017-05-02 21:15:00;1
59719676;2017-05-02 21:20:00;3
59720019;2017-05-02 21:25:00;2
59720420;2017-05-02 21:30:00;3
59720948;2017-05-02 21:35:00;6
59721222;2017-05-02 21:40:00;2
59721522;2017-05-02 21:45:00;7
59722058;2017-05-02 21:50:00;4
59722407;2017-05-02 21:55:00;6
59722729;2017-05-02 22:00:00;2
59723187;2017-05-02 22:05:00;7
59723544;2017-05-02 22:10:00;8
59724087;2017-05-02 22:15:00;2
59724321;2017-05-02 22:20:00;3
59724547;2017-05-02 22:25:00;2
59724869;2017-05-02 22:30:00;4
59725088;2017-05-02 22:35:00;7
59725529;2017-05-02 22:40:00;1
59725707;2017-05-02 22:45:00;4
59726021;2017-05-02 22:50:00;10
59726376;2017-05-02 22:55:00;6
59726585;2017-05-02 23:00:00;6
59726874;2017-05-02 23:05:00;7
59727317;2017-05-02 23:10:00;4
59727491;2017-05-02 23:15:00;4
59727736;2017-05-02 23:20:00;4
59727953;2017-05-02 23:25:00;4
59728128;2017-05-02 23:30:00;7
59728384;2017-05-02 23:35:00;6
59728697;2017-05-02 23:40:00;5
59728888;2017-05-02 23:45:00;4
59729121;2017-05-02 23:50:00;2
59729404;2017-05-02 23:55:00;1
59729542;2017-05-03 00:00:00;3
59729755;2017-05-03 00:05:00;2
59730051;2017-05-03 00:10:00;1
0;2017-05-03 00:15:00;0
59730397;2017-05-03 00:20:00;3
59730701;2017-05-03 00:25:00;2
0;2017-05-03 00:30:00;0
0;2017-05-03 00:35:00;0
59731238;2017-05-03 00:40:00;1
59731299;2017-05-03 00:45:00;4
59731573;2017-05-03 00:50:00;1
0;2017-05-03 00:55:00;0
0;2017-05-03 01:00:00;0
59731867;2017-05-03 01:05:00;2
59732084;2017-05-03 01:10:00;1
0;2017-05-03 01:15:00;0
59732271;2017-05-03 01:20:00;1
59732345;2017-05-03 01:25:00;6
0;2017-05-03 01:30:00;0
59732550;2017-05-03 01:35:00;2
0;2017-05-03 01:40:00;0
59732722;2017-05-03 01:45:00;1
0;2017-05-03 01:50:00;0
59732899;2017-05-03 01:55:00;2
59732974;2017-05-03 02:00:00;1
0;2017-05-03 02:05:00;0
59733123;2017-05-03 02:10:00;2
59733378;2017-05-03 02:15:00;1
59733422;2017-05-03 02:20:00;1
0;2017-05-03 02:25:00;0
0;2017-05-03 02:30:00;0
59733747;2017-05-03 02:35:00;1
0;2017-05-03 02:40:00;0
59734036;2017-05-03 02:45:00;1
0;2017-05-03 02:50:00;0
0;2017-05-03 02:55:00;0
59734685;2017-05-03 03:00:00;1
0;2017-05-03 03:05:00;0
0;2017-05-03 03:10:00;0
0;2017-05-03 03:15:00;0
0;2017-05-03 03:20:00;0
0;2017-05-03 03:25:00;0
0;2017-05-03 03:30:00;0
0;2017-05-03 03:35:00;0
59735661;2017-05-03 03:40:00;1
0;2017-05-03 03:45:00;0
0;2017-05-03 03:50:00;0
0;2017-05-03 03:55:00;0
0;2017-05-03 04:00:00;0
0;2017-05-03 04:05:00;0
0;2017-05-03 04:10:00;0
0;2017-05-03 04:15:00;0
0;2017-05-03 04:20:00;0
0;2017-05-03 04:25:00;0
59736966;2017-05-03 04:30:00;1
59736985;2017-05-03 04:35:00;2
0;2017-05-03 04:40:00;0
0;2017-05-03 04:45:00;0
0;2017-05-03 04:50:00;0
0;2017-05-03 04:55:00;0
0;2017-05-03 05:00:00;0
0;2017-05-03 05:05:00;0
0;2017-05-03 05:10:00;0
0;2017-05-03 05:15:00;0
0;2017-05-03 05:20:00;0
0;2017-05-03 05:25:00;0
59738228;2017-05-03 05:30:00;1
0;2017-05-03 05:35:00;0
0;2017-05-03 05:40:00;0
0;2017-05-03 05:45:00;0
0;2017-05-03 05:50:00;0
0;2017-05-03 05:55:00;0
0;2017-05-03 06:00:00;0
59739118;2017-05-03 06:05:00;1
59739255;2017-05-03 06:10:00;1
0;2017-05-03 06:15:00;0
0;2017-05-03 06:20:00;0
0;2017-05-03 06:25:00;0
0;2017-05-03 06:30:00;0
59739809;2017-05-03 06:35:00;2
0;2017-05-03 06:40:00;0
0;2017-05-03 06:45:00;0
0;2017-05-03 06:50:00;0
59740069;2017-05-03 06:55:00;1
59740154;2017-05-03 07:00:00;1
59740221;2017-05-03 07:05:00;1
59740301;2017-05-03 07:10:00;1
0;2017-05-03 07:15:00;0
59740464;2017-05-03 07:20:00;1
59740547;2017-05-03 07:25:00;1
0;2017-05-03 07:30:00;0
0;2017-05-03 07:35:00;0
0;2017-05-03 07:40:00;0
59740919;2017-05-03 07:45:00;1
0;2017-05-03 07:50:00;0
59741166;2017-05-03 07:55:00;3
59741275;2017-05-03 08:00:00;3
59741423;2017-05-03 08:05:00;2
59741605;2017-05-03 08:10:00;3
59741860;2017-05-03 08:15:00;2
59741977;2017-05-03 08:20:00;5
59742148;2017-05-03 08:25:00;6
59742320;2017-05-03 08:30:00;3
59742539;2017-05-03 08:35:00;15
59742871;2017-05-03 08:40:00;16
59743331;2017-05-03 08:45:00;43
59743980;2017-05-03 08:50:00;60
59744992;2017-05-03 08:55:00;125
59746344;2017-05-03 09:00:00;108
59747391;2017-05-03 09:05:00;62
59748171;2017-05-03 09:10:00;30
59748848;2017-05-03 09:15:00;14
59749365;2017-05-03 09:20:00;7
59749732;2017-05-03 09:25:00;8
59750541;2017-05-03 09:30:00;1
59750715;2017-05-03 09:35:00;7
59751135;2017-05-03 09:40:00;21
59751739;2017-05-03 09:45:00;3
59752314;2017-05-03 09:50:00;10
59752740;2017-05-03 09:55:00;10
59753147;2017-05-03 10:00:00;10
59753516;2017-05-03 10:05:00;13
59753912;2017-05-03 10:10:00;9
59754320;2017-05-03 10:15:00;12
59754862;2017-05-03 10:20:00;10
59755584;2017-05-03 10:25:00;14
